date,item,category,temp,tempmin,tempmax,humidity,precip,base_shelf_life_days,ideal_temp_c,q10,adjusted_shelf_life,humidity_factor,humidity_adjusted_shelf_life,humidity_level,humidity_coeff,temp_only,temp_humidity,monsoon_flag,combined_spoilage_factor,waste_flag
2022-01-04,Rice,Staple,15.8,9.8,22.5,71.1,0.0,365,25,1.5,530.0255712596495,0.9889,524.1422874186674,High,0.001,530.0255712596495,524.1422874186674,0,0.7192219029999486,False
2022-01-04,Dal,Staple,15.8,9.8,22.5,71.1,0.0,365,25,1.5,530.0255712596495,0.9889,524.1422874186674,High,0.001,530.0255712596495,524.1422874186674,0,0.7192219029999486,False
2022-01-05,Milk,Dairy,13.7,12.2,15.0,91.8,7.637,6,4,2.0,3.06303637712158,0.9364,2.8682272635366477,High,0.002,3.06303637712158,2.8682272635366477,1,2.2080051188799676,True
2022-01-05,Paneer,Dairy,13.7,12.2,15.0,91.8,7.637,4,4,2.2,1.8617012524978835,0.9364,1.743297052839018,High,0.002,1.8617012524978835,1.743297052839018,1,2.421870852775357,True
2022-01-05,Curd,Dairy,13.7,12.2,15.0,91.8,7.637,8,4,2.0,4.084048502828773,0.9364,3.8243030180488633,High,0.002,4.084048502828773,3.8243030180488633,1,2.2080051188799676,False
2022-01-05,Eggs,Dairy,13.7,12.2,15.0,91.8,7.637,14,4,1.9,7.511679380575388,0.9364,7.033936571970793,High,0.002,7.511679380575388,7.033936571970793,1,2.1008351395838205,False
2022-01-05,Spinach,LeafyVegetable,13.7,12.2,15.0,91.8,7.637,3,5,2.5,1.351803128411472,0.8092,1.0938790915105632,High,0.006,1.351803128411472,1.0938790915105632,1,2.501547695021078,True
2022-01-05,Coriander,LeafyVegetable,13.7,12.2,15.0,91.8,7.637,2,5,2.5,0.901202085607648,0.8092,0.7292527276737089,High,0.006,0.901202085607648,0.7292527276737089,1,2.501547695021078,True
2022-01-05,Tomato,Vegetable,13.7,12.2,15.0,91.8,7.637,6,15,2.2,6.6476202007853535,0.9046,6.01343723363043,High,0.003,6.6476202007853535,6.01343723363043,1,1.0173866429975935,False
2022-01-05,Potato,Vegetable,13.7,12.2,15.0,91.8,7.637,45,10,1.8,36.20442770903793,0.9046,32.75052530559571,High,0.003,36.20442770903793,32.75052530559571,1,1.401044104540215,False
2022-01-05,Onion,Vegetable,13.7,12.2,15.0,91.8,7.637,45,10,1.7,36.978254988933195,0.9046,33.45052946298897,High,0.003,36.978254988933195,33.45052946298897,1,1.3717250858695362,False
2022-01-05,Carrot,Vegetable,13.7,12.2,15.0,91.8,7.637,10,4,2.0,5.105060628535966,0.9046,4.618037844573635,High,0.003,5.105060628535966,4.618037844573635,1,2.2080051188799676,False
2022-01-05,Cabbage,Vegetable,13.7,12.2,15.0,91.8,7.637,14,4,2.1,6.816717869617106,0.9046,6.166402984855634,High,0.003,6.816717869617106,6.166402984855634,1,2.315014395760288,False
2022-01-05,Cauliflower,Vegetable,13.7,12.2,15.0,91.8,7.637,7,4,2.2,3.257977191871296,0.9046,2.9471661677667744,High,0.003,3.257977191871296,2.9471661677667744,1,2.421870852775357,True
2022-01-05,Banana,Fruit,13.7,12.2,15.0,91.8,7.637,4,14,2.3,4.101208288509562,0.8728,3.5795345942111454,High,0.004,4.101208288509562,3.5795345942111454,1,1.099383323844438,False
2022-01-05,Apple,Fruit,13.7,12.2,15.0,91.8,7.637,25,4,2.0,12.762651571339916,0.8728,11.13924229146548,High,0.004,12.762651571339916,11.13924229146548,1,2.2080051188799676,False
2022-01-05,Mango,Fruit,13.7,12.2,15.0,91.8,7.637,6,13,2.4,5.643343209944766,0.8728,4.925509953639792,High,0.004,5.643343209944766,4.925509953639792,1,1.1984385404881648,False
2022-01-05,Orange,Fruit,13.7,12.2,15.0,91.8,7.637,20,4,2.0,10.210121257071933,0.8728,8.911393833172383,High,0.004,10.210121257071933,8.911393833172383,1,2.2080051188799676,False
2022-01-05,Grapes,Fruit,13.7,12.2,15.0,91.8,7.637,7,4,2.3,3.120484567344232,0.8728,2.7235589303780454,High,0.004,3.120484567344232,2.7235589303780454,1,2.5285816448422067,True
2022-01-05,Bread,Bakery,13.7,12.2,15.0,91.8,7.637,4,20,2.0,6.19025997416956,0.8728,5.402858905455193,High,0.004,6.19025997416956,5.402858905455193,1,0.7283700553472905,False
2022-01-05,Rice,Staple,13.7,12.2,15.0,91.8,7.637,365,25,1.5,577.1331057299714,0.9682,558.7802729677583,High,0.001,577.1331057299714,558.7802729677583,1,0.7128823418986099,False
2022-01-05,Dal,Staple,13.7,12.2,15.0,91.8,7.637,365,25,1.5,577.1331057299714,0.9682,558.7802729677583,High,0.001,577.1331057299714,558.7802729677583,1,0.7128823418986099,False
2022-01-06,Milk,Dairy,15.2,12.0,20.0,88.8,0.0,6,4,2.0,2.7605629518746255,0.9424,2.6015545258466473,High,0.002,2.7605629518746255,2.6015545258466473,1,2.42385343737812,True
2022-01-06,Paneer,Dairy,15.2,12.0,20.0,88.8,0.0,4,4,2.2,1.6540422121244591,0.9424,1.5587693807060905,High,0.002,1.6540422121244591,1.5587693807060905,1,2.6969081969622337,True
2022-01-06,Curd,Dairy,15.2,12.0,20.0,88.8,0.0,8,4,2.0,3.6807506024995007,0.9424,3.4687393677955294,High,0.002,3.6807506024995007,3.4687393677955294,1,2.42385343737812,False
2022-01-06,Eggs,Dairy,15.2,12.0,20.0,88.8,0.0,14,4,1.9,6.822193018297771,0.9424,6.4292347004438195,High,0.002,6.822193018297771,6.4292347004438195,1,2.288530969165631,False
2022-01-06,Spinach,LeafyVegetable,15.2,12.0,20.0,88.8,0.0,3,5,2.5,1.1782092984512054,0.8272,0.9746147316788372,High,0.006,1.1782092984512054,0.9746147316788372,1,2.8395633987933215,True
2022-01-06,Coriander,LeafyVegetable,15.2,12.0,20.0,88.8,0.0,2,5,2.5,0.785472865634137,0.8272,0.6497431544525581,High,0.006,0.785472865634137,0.6497431544525581,1,2.8395633987933215,True
2022-01-06,Tomato,Vegetable,15.2,12.0,20.0,88.8,0.0,6,15,2.2,5.906127208926476,0.9136,5.395837818075228,High,0.003,5.906127208926476,5.395837818075228,1,1.1329251408413574,False
2022-01-06,Potato,Vegetable,15.2,12.0,20.0,88.8,0.0,45,10,1.8,33.14902896417899,0.9136,30.28495286167392,High,0.003,33.14902896417899,30.28495286167392,1,1.5138904990016175,False
2022-01-06,Onion,Vegetable,15.2,12.0,20.0,88.8,0.0,45,10,1.7,34.14908524307247,0.9136,31.19860427807101,High,0.003,34.14908524307247,31.19860427807101,1,1.4695562016607866,False
2022-01-06,Carrot,Vegetable,15.2,12.0,20.0,88.8,0.0,10,4,2.0,4.600938253124376,0.9136,4.20341718805443,High,0.003,4.600938253124376,4.20341718805443,1,2.42385343737812,False
2022-01-06,Cabbage,Vegetable,15.2,12.0,20.0,88.8,0.0,14,4,2.1,6.098772390811611,0.9136,5.571838456245487,High,0.003,6.098772390811611,5.571838456245487,1,2.559990601308911,False
2022-01-06,Cauliflower,Vegetable,15.2,12.0,20.0,88.8,0.0,7,4,2.2,2.894573871217804,0.9136,2.644482688744586,High,0.003,2.894573871217804,2.644482688744586,1,2.6969081969622337,True
2022-01-06,Banana,Fruit,15.2,12.0,20.0,88.8,0.0,4,14,2.3,3.6195339207252992,0.8848,3.202563613057745,High,0.004,3.6195339207252992,3.202563613057745,1,1.2324238693986669,False
2022-01-06,Apple,Fruit,15.2,12.0,20.0,88.8,0.0,25,4,2.0,11.50234563281094,0.8848,10.17727541591112,High,0.004,11.50234563281094,10.17727541591112,1,2.42385343737812,False
2022-01-06,Mango,Fruit,15.2,12.0,20.0,88.8,0.0,6,13,2.4,4.94885554594742,0.8848,4.378747387054277,High,0.004,4.94885554594742,4.378747387054277,1,1.3520701782211793,False
2022-01-06,Orange,Fruit,15.2,12.0,20.0,88.8,0.0,20,4,2.0,9.201876506248752,0.8848,8.141820332728896,High,0.004,9.201876506248752,8.141820332728896,1,2.42385343737812,False
2022-01-06,Grapes,Fruit,15.2,12.0,20.0,88.8,0.0,7,4,2.3,2.753993200551858,0.8848,2.436733183848284,High,0.004,2.753993200551858,2.436733183848284,1,2.8345748996169333,True
2022-01-06,Bread,Bakery,15.2,12.0,20.0,88.8,0.0,4,20,2.0,5.578974665401622,0.8848,4.936276783947355,High,0.004,5.578974665401622,4.936276783947355,1,0.7995734462936253,False
2022-01-06,Rice,Staple,15.2,12.0,20.0,88.8,0.0,365,25,1.5,543.0781105174025,0.9712,527.4374609345012,High,0.001,543.0781105174025,527.4374609345012,1,0.749520174201454,False
2022-01-06,Dal,Staple,15.2,12.0,20.0,88.8,0.0,365,25,1.5,543.0781105174025,0.9712,527.4374609345012,High,0.001,543.0781105174025,527.4374609345012,1,0.749520174201454,False
2022-01-07,Milk,Dairy,16.2,14.0,18.9,90.2,0.0,6,4,2.0,2.5756963093132614,0.9396,2.42012425223074,High,0.002,2.5756963093132614,2.42012425223074,1,2.6108668074276906,True
2022-01-07,Paneer,Dairy,16.2,14.0,18.9,90.2,0.0,4,4,2.2,1.528636836109838,0.9396,1.4363071712088038,High,0.002,1.528636836109838,1.4363071712088038,1,2.932809084601874,True
2022-01-07,Curd,Dairy,16.2,14.0,18.9,90.2,0.0,8,4,2.0,3.434261745751015,0.9396,3.2268323363076536,High,0.002,3.434261745751015,3.2268323363076536,1,2.6108668074276906,False
2022-01-07,Eggs,Dairy,16.2,14.0,18.9,90.2,0.0,14,4,1.9,6.398064920564167,0.9396,6.011621799362091,High,0.002,6.398064920564167,6.011621799362091,1,2.4524915259247457,False
2022-01-07,Spinach,LeafyVegetable,16.2,14.0,18.9,90.2,0.0,3,5,2.5,1.0750494590813702,0.8188,0.8802504970958259,High,0.006,1.0750494590813702,0.8802504970958259,1,3.127670054243989,True
2022-01-07,Coriander,LeafyVegetable,16.2,14.0,18.9,90.2,0.0,2,5,2.5,0.7166996393875801,0.8188,0.5868336647305505,High,0.006,0.7166996393875801,0.5868336647305505,1,3.127670054243989,True
2022-01-07,Tomato,Vegetable,16.2,14.0,18.9,90.2,0.0,6,15,2.2,5.458339300010715,0.9094,4.963813759429745,High,0.003,5.458339300010715,4.963813759429745,1,1.2320230807173893,False
2022-01-07,Potato,Vegetable,16.2,14.0,18.9,90.2,0.0,45,10,1.8,31.256731392025735,0.9094,28.4248715279082,High,0.003,31.256731392025735,28.4248715279082,1,1.6136044222738948,False
2022-01-07,Onion,Vegetable,16.2,14.0,18.9,90.2,0.0,45,10,1.7,32.384275279638324,0.9094,29.45025993930309,High,0.003,32.384275279638324,29.45025993930309,1,1.5574225319073831,False
2022-01-07,Carrot,Vegetable,16.2,14.0,18.9,90.2,0.0,10,4,2.0,4.292827182188769,0.9094,3.9038970394824664,High,0.003,4.292827182188769,3.9038970394824664,1,2.6108668074276906,False
2022-01-07,Cabbage,Vegetable,16.2,14.0,18.9,90.2,0.0,14,4,2.1,5.662660127776911,0.9094,5.149623120200323,High,0.003,5.662660127776911,5.149623120200323,1,2.770994487737368,False
2022-01-07,Cauliflower,Vegetable,16.2,14.0,18.9,90.2,0.0,7,4,2.2,2.675114463192217,0.9094,2.432749092827002,High,0.003,2.675114463192217,2.432749092827002,1,2.932809084601874,True
2022-01-07,Banana,Fruit,16.2,14.0,18.9,90.2,0.0,4,14,2.3,3.3302732379818916,0.8792,2.927976230833679,High,0.004,3.3302732379818916,2.927976230833679,1,1.3461958462954138,True
2022-01-07,Apple,Fruit,16.2,14.0,18.9,90.2,0.0,25,4,2.0,10.732067955471924,0.8792,9.435634146450916,High,0.004,10.732067955471924,9.435634146450916,1,2.6108668074276906,False
